Program Name,Program Arthur,Program Description,Program Length,Program Level,Program Equipment,Days Per Week,Mesocycle Name,Mesocycle Description,Mesocycle Order,Microcycle Name,Microcycle Description,Microcycle Order,Workout Name,Workout Day,Workout Notes,Exercise Name,Sets,Set Type,Target Repetitions,Target Min Repetitions,Target Max Repetitions,Target Weight (lbs),Target Weight (kg),Weight Increment (lbs),Weight Increment (kg),Target RPE,Target RIR,Percentage of 1RM,Progression Scheme ID,Advanced Exercise Sets
Strong & Sculpted,Brad Schoenfeld,A strength and hypertrophy program by Brad Schoenfeld.,4 weeks,Intermediate/Advanced,,,Advanced Body-Sculpting Phase,,,Week WEEK 4,,,Advanced Body-Sculpting Phase - Week WEEK 4 - Deload (Monday/Thursday),Deload (Monday/Thursday),,Dumbbell stiff-leg deadlift,2,,15-20,15,20,,,,,,3,,,
Strong & Sculpted,Brad Schoenfeld,A strength and hypertrophy program by Brad Schoenfeld.,4 weeks,Intermediate/Advanced,,,Advanced Body-Sculpting Phase,,,Week WEEK 1,,,Advanced Body-Sculpting Phase - Week WEEK 1 - Monday (heavy lower),Monday (heavy lower),,Goblet squat,5 or 6,,3-5,3,5,,,,,,"1, 1, 0",,,
Strong & Sculpted,Brad Schoenfeld,A strength and hypertrophy program by Brad Schoenfeld.,4 weeks,Intermediate/Advanced,,,Advanced Body-Sculpting Phase,,,Week WEEK 1,,,Advanced Body-Sculpting Phase - Week WEEK 1 - Monday (heavy lower),Monday (heavy lower),,Deadlift,5 or 6,,3-5,3,5,,,,,,"1, 1, 0",,,
Strong & Sculpted,Brad Schoenfeld,A strength and hypertrophy program by Brad Schoenfeld.,4 weeks,Intermediate/Advanced,,,Advanced Body-Sculpting Phase,,,Week WEEK 1,,,Advanced Body-Sculpting Phase - Week WEEK 1 - Monday (heavy lower),Monday (heavy lower),,Leg press,5 or 6,,3-5,3,5,,,,,,"1, 1, 0",,,
Strong & Sculpted,Brad Schoenfeld,A strength and hypertrophy program by Brad Schoenfeld.,4 weeks,Intermediate/Advanced,,,Advanced Body-Sculpting Phase,,,Week WEEK 1,,,Advanced Body-Sculpting Phase - Week WEEK 1 - Monday (heavy lower),Monday (heavy lower),,Barbell glute bridge,4 or 5,,3-5,3,5,,,,,,"1, 1, 0",,,
Strong & Sculpted,Brad Schoenfeld,A strength and hypertrophy program by Brad Schoenfeld.,4 weeks,Intermediate/Advanced,,,Advanced Body-Sculpting Phase,,,Week WEEK 1,,,Advanced Body-Sculpting Phase - Week WEEK 1 - Monday (heavy lower),Monday (heavy lower),,Dumbbell stiff-leg deadlift,4 or 5,,3-5,3,5,,,,,,"1, 1, 0",,,
Strong & Sculpted,Brad Schoenfeld,A strength and hypertrophy program by Brad Schoenfeld.,4 weeks,Intermediate/Advanced,,,Advanced Body-Sculpting Phase,,,Week WEEK 1,,,Advanced Body-Sculpting Phase - Week WEEK 1 - Tuesday (heavy upper),Tuesday (heavy upper),,Barbell chest press,5 or 6,,3-5,3,5,,,,,,"1, 1, 0",,,
Strong & Sculpted,Brad Schoenfeld,A strength and hypertrophy program by Brad Schoenfeld.,4 weeks,Intermediate/Advanced,,,Advanced Body-Sculpting Phase,,,Week WEEK 1,,,Advanced Body-Sculpting Phase - Week WEEK 1 - Tuesday (heavy upper),Tuesday (heavy upper),,Pull-up,5 or 6,,3-5,3,5,,,,,,"1, 1, 0",,,
Strong & Sculpted,Brad Schoenfeld,A strength and hypertrophy program by Brad Schoenfeld.,4 weeks,Intermediate/Advanced,,,Advanced Body-Sculpting Phase,,,Week WEEK 1,,,Advanced Body-Sculpting Phase - Week WEEK 1 - Tuesday (heavy upper),Tuesday (heavy upper),,Machine shoulder press,5 or 6,,3-5,3,5,,,,,,"1, 1, 0",,,
Strong & Sculpted,Brad Schoenfeld,A strength and hypertrophy program by Brad Schoenfeld.,4 weeks,Intermediate/Advanced,,,Advanced Body-Sculpting Phase,,,Week WEEK 1,,,Advanced Body-Sculpting Phase - Week WEEK 1 - Tuesday (heavy upper),Tuesday (heavy upper),,Barbell reverse bent row,5 or 6,,3-5,3,5,,,,,,"1, 1, 0",,,
Strong & Sculpted,Brad Schoenfeld,A strength and hypertrophy program by Brad Schoenfeld.,4 weeks,Intermediate/Advanced,,,Advanced Body-Sculpting Phase,,,Week WEEK 1,,,Advanced Body-Sculpting Phase - Week WEEK 1 - Thursday (moderate lower and abs),Thursday (moderate lower and abs),,Barbell front squat,3 or 4,,8-12,8,12,,,,,,"1, 1, 0",,,
Strong & Sculpted,Brad Schoenfeld,A strength and hypertrophy program by Brad Schoenfeld.,4 weeks,Intermediate/Advanced,,,Advanced Body-Sculpting Phase,,,Week WEEK 1,,,Advanced Body-Sculpting Phase - Week WEEK 1 - Thursday (moderate lower and abs),Thursday (moderate lower and abs),,Bulgarian split squat,3 or 4,,8-12,8,12,,,,,,"1, 1, 0",,,
Strong & Sculpted,Brad Schoenfeld,A strength and hypertrophy program by Brad Schoenfeld.,4 weeks,Intermediate/Advanced,,,Advanced Body-Sculpting Phase,,,Week WEEK 1,,,Advanced Body-Sculpting Phase - Week WEEK 1 - Thursday (moderate lower and abs),Thursday (moderate lower and abs),,Barbell hip thrust,3 or 4,,8-12,8,12,,,,,,"1, 1, 0",,,
Strong & Sculpted,Brad Schoenfeld,A strength and hypertrophy program by Brad Schoenfeld.,4 weeks,Intermediate/Advanced,,,Advanced Body-Sculpting Phase,,,Week WEEK 1,,,Advanced Body-Sculpting Phase - Week WEEK 1 - Thursday (moderate lower and abs),Thursday (moderate lower and abs),,Hyperextension,3 or 4,,8-12,8,12,,,,,,"1, 1, 0",,,
Strong & Sculpted,Brad Schoenfeld,A strength and hypertrophy program by Brad Schoenfeld.,4 weeks,Intermediate/Advanced,,,Advanced Body-Sculpting Phase,,,Week WEEK 1,,,Advanced Body-Sculpting Phase - Week WEEK 1 - Thursday (moderate lower and abs),Thursday (moderate lower and abs),,Lying leg curl,2 or 3,,8-12,8,12,,,,,,"1, 1, 0",,,
Strong & Sculpted,Brad Schoenfeld,A strength and hypertrophy program by Brad Schoenfeld.,4 weeks,Intermediate/Advanced,,,Advanced Body-Sculpting Phase,,,Week WEEK 1,,,Advanced Body-Sculpting Phase - Week WEEK 1 - Thursday (moderate lower and abs),Thursday (moderate lower and abs),,Machine standing calf raise,2 or 3,,8-12,8,12,,,,,,"1, 1, 0",,,
Strong & Sculpted,Brad Schoenfeld,A strength and hypertrophy program by Brad Schoenfeld.,4 weeks,Intermediate/Advanced,,,Advanced Body-Sculpting Phase,,,Week WEEK 1,,,Advanced Body-Sculpting Phase - Week WEEK 1 - Thursday (moderate lower and abs),Thursday (moderate lower and abs),,Barbell kneeling rollout,2 or 3,,8-12,8,12,,,,,,"1, 1, 0",,,
Strong & Sculpted,Brad Schoenfeld,A strength and hypertrophy program by Brad Schoenfeld.,4 weeks,Intermediate/Advanced,,,Advanced Body-Sculpting Phase,,,Week WEEK 1,,,Advanced Body-Sculpting Phase - Week WEEK 1 - Thursday (moderate lower and abs),Thursday (moderate lower and abs),,Cable side bend,2 or 3,,8-12,8,12,,,,,,"1, 1, 0",,,
Strong & Sculpted,Brad Schoenfeld,A strength and hypertrophy program by Brad Schoenfeld.,4 weeks,Intermediate/Advanced,,,Advanced Body-Sculpting Phase,,,Week WEEK 1,,,Advanced Body-Sculpting Phase - Week WEEK 1 - Friday (moderate upper),Friday (moderate upper),,Machine incline press,3 or 4,,8-12,8,12,,,,,,"1, 1, 0",,,
Strong & Sculpted,Brad Schoenfeld,A strength and hypertrophy program by Brad Schoenfeld.,4 weeks,Intermediate/Advanced,,,Advanced Body-Sculpting Phase,,,Week WEEK 1,,,Advanced Body-Sculpting Phase - Week WEEK 1 - Friday (moderate upper),Friday (moderate upper),,Flat dumbbell fly,3 or 4,,8-12,8,12,,,,,,"1, 1, 0",,,
Strong & Sculpted,Brad Schoenfeld,A strength and hypertrophy program by Brad Schoenfeld.,4 weeks,Intermediate/Advanced,,,Advanced Body-Sculpting Phase,,,Week WEEK 1,,,Advanced Body-Sculpting Phase - Week WEEK 1 - Friday (moderate upper),Friday (moderate upper),,Lat pull-down,3 or 4,,8-12,8,12,,,,,,"1, 1, 0",,,
Strong & Sculpted,Brad Schoenfeld,A strength and hypertrophy program by Brad Schoenfeld.,4 weeks,Intermediate/Advanced,,,Advanced Body-Sculpting Phase,,,Week WEEK 1,,,Advanced Body-Sculpting Phase - Week WEEK 1 - Friday (moderate upper),Friday (moderate upper),,Cable wide-grip seated row,3 or 4,,8-12,8,12,,,,,,"1, 1, 0",,,
Strong & Sculpted,Brad Schoenfeld,A strength and hypertrophy program by Brad Schoenfeld.,4 weeks,Intermediate/Advanced,,,Advanced Body-Sculpting Phase,,,Week WEEK 1,,,Advanced Body-Sculpting Phase - Week WEEK 1 - Friday (moderate upper),Friday (moderate upper),,Dumbbell shoulder press,3 or 4,,8-12,8,12,,,,,,"1, 1, 0",,,
Strong & Sculpted,Brad Schoenfeld,A strength and hypertrophy program by Brad Schoenfeld.,4 weeks,Intermediate/Advanced,,,Advanced Body-Sculpting Phase,,,Week WEEK 1,,,Advanced Body-Sculpting Phase - Week WEEK 1 - Friday (moderate upper),Friday (moderate upper),,Cable lateral raise,3 or 4,,8-12,8,12,,,,,,"1, 1, 0",,,
Strong & Sculpted,Brad Schoenfeld,A strength and hypertrophy program by Brad Schoenfeld.,4 weeks,Intermediate/Advanced,,,Advanced Body-Sculpting Phase,,,Week WEEK 1,,,Advanced Body-Sculpting Phase - Week WEEK 1 - Friday (moderate upper),Friday (moderate upper),,Barbell drag curl,2 or 3,,8-12,8,12,,,,,,"1, 1, 0",,,
Strong & Sculpted,Brad Schoenfeld,A strength and hypertrophy program by Brad Schoenfeld.,4 weeks,Intermediate/Advanced,,,Advanced Body-Sculpting Phase,,,Week WEEK 1,,,Advanced Body-Sculpting Phase - Week WEEK 1 - Friday (moderate upper),Friday (moderate upper),,Dumbbell prone incline curl,2 or 3,,8-12,8,12,,,,,,"1, 1, 0",,,
Strong & Sculpted,Brad Schoenfeld,A strength and hypertrophy program by Brad Schoenfeld.,4 weeks,Intermediate/Advanced,,,Advanced Body-Sculpting Phase,,,Week WEEK 1,,,Advanced Body-Sculpting Phase - Week WEEK 1 - Friday (moderate upper),Friday (moderate upper),,Machine overhead triceps extension,2 or 3,,8-12,8,12,,,,,,"1, 1, 0",,,
Strong & Sculpted,Brad Schoenfeld,A strength and hypertrophy program by Brad Schoenfeld.,4 weeks,Intermediate/Advanced,,,Advanced Body-Sculpting Phase,,,Week WEEK 1,,,Advanced Body-Sculpting Phase - Week WEEK 1 - Friday (moderate upper),Friday (moderate upper),,Triceps dip,2 or 3,,8-12,8,12,,,,,,"1, 1, 0",,,
Strong & Sculpted,Brad Schoenfeld,A strength and hypertrophy program by Brad Schoenfeld.,4 weeks,Intermediate/Advanced,,,Advanced Body-Sculpting Phase,,,Week WEEK 1,,,Advanced Body-Sculpting Phase - Week WEEK 1 - Monday (light lower and abs),Monday (light lower and abs),,Dumbbell reverse lunge,2 or 3,,15-25,15,25,,,,,,"1, 1, 0",,,
Strong & Sculpted,Brad Schoenfeld,A strength and hypertrophy program by Brad Schoenfeld.,4 weeks,Intermediate/Advanced,,,Advanced Body-Sculpting Phase,,,Week WEEK 1,,,Advanced Body-Sculpting Phase - Week WEEK 1 - Monday (light lower and abs),Monday (light lower and abs),,Single-leg extension,2 or 3,,15-25,15,25,,,,,,"1, 1, 0",,,
Strong & Sculpted,Brad Schoenfeld,A strength and hypertrophy program by Brad Schoenfeld.,4 weeks,Intermediate/Advanced,,,Advanced Body-Sculpting Phase,,,Week WEEK 1,,,Advanced Body-Sculpting Phase - Week WEEK 1 - Monday (light lower and abs),Monday (light lower and abs),,Cable standing abduction,2 or 3,,15-25,15,25,,,,,,"1, 1, 0",,,
Strong & Sculpted,Brad Schoenfeld,A strength and hypertrophy program by Brad Schoenfeld.,4 weeks,Intermediate/Advanced,,,Advanced Body-Sculpting Phase,,,Week WEEK 1,,,Advanced Body-Sculpting Phase - Week WEEK 1 - Monday (light lower and abs),Monday (light lower and abs),,Machine seated leg curl,2 or 3,,15-25,15,25,,,,,,"1, 1, 0",,,
Strong & Sculpted,Brad Schoenfeld,A strength and hypertrophy program by Brad Schoenfeld.,4 weeks,Intermediate/Advanced,,,Advanced Body-Sculpting Phase,,,Week WEEK 1,,,Advanced Body-Sculpting Phase - Week WEEK 1 - Monday (light lower and abs),Monday (light lower and abs),,Reverse hyperextension,2 or 3,,15-25,15,25,,,,,,"1, 1, 0",,,
Strong & Sculpted,Brad Schoenfeld,A strength and hypertrophy program by Brad Schoenfeld.,4 weeks,Intermediate/Advanced,,,Advanced Body-Sculpting Phase,,,Week WEEK 1,,,Advanced Body-Sculpting Phase - Week WEEK 1 - Monday (light lower and abs),Monday (light lower and abs),,Machine seated calf raise,2 or 3,,15-25,15,25,,,,,,"1, 1, 0",,,
Strong & Sculpted,Brad Schoenfeld,A strength and hypertrophy program by Brad Schoenfeld.,4 weeks,Intermediate/Advanced,,,Advanced Body-Sculpting Phase,,,Week WEEK 1,,,Advanced Body-Sculpting Phase - Week WEEK 1 - Monday (light lower and abs),Monday (light lower and abs),,Toe press,2 or 3,,15-25,15,25,,,,,,"1, 1, 0",,,
Strong & Sculpted,Brad Schoenfeld,A strength and hypertrophy program by Brad Schoenfeld.,4 weeks,Intermediate/Advanced,,,Advanced Body-Sculpting Phase,,,Week WEEK 1,,,Advanced Body-Sculpting Phase - Week WEEK 1 - Monday (light lower and abs),Monday (light lower and abs),,Reverse crunch,2 or 3,,15-25,15,25,,,,,,"1, 1, 0",,,
Strong & Sculpted,Brad Schoenfeld,A strength and hypertrophy program by Brad Schoenfeld.,4 weeks,Intermediate/Advanced,,,Advanced Body-Sculpting Phase,,,Week WEEK 1,,,Advanced Body-Sculpting Phase - Week WEEK 1 - Monday (light lower and abs),Monday (light lower and abs),,Side bridge,2 or 3,,15-25,15,25,,,,,,"1, 1, 0",,,
Strong & Sculpted,Brad Schoenfeld,A strength and hypertrophy program by Brad Schoenfeld.,4 weeks,Intermediate/Advanced,,,Advanced Body-Sculpting Phase,,,Week WEEK 1,,,Advanced Body-Sculpting Phase - Week WEEK 1 - Monday (light lower and abs),Monday (light lower and abs),,Dumbbell decline press,2 or 3,,15-25,15,25,,,,,,"1, 1, 0",,,
Strong & Sculpted,Brad Schoenfeld,A strength and hypertrophy program by Brad Schoenfeld.,4 weeks,Intermediate/Advanced,,,Advanced Body-Sculpting Phase,,,Week WEEK 1,,,Advanced Body-Sculpting Phase - Week WEEK 1 - Monday (light lower and abs),Monday (light lower and abs),,Pec deck fly,2 or 3,,15-25,15,25,,,,,,"1, 1, 0",,,
Strong & Sculpted,Brad Schoenfeld,A strength and hypertrophy program by Brad Schoenfeld.,4 weeks,Intermediate/Advanced,,,Advanced Body-Sculpting Phase,,,Week WEEK 1,,,Advanced Body-Sculpting Phase - Week WEEK 1 - Monday (light lower and abs),Monday (light lower and abs),,Cross cable pull-down,2 or 3,,15-25,15,25,,,,,,"1, 1, 0",,,
Strong & Sculpted,Brad Schoenfeld,A strength and hypertrophy program by Brad Schoenfeld.,4 weeks,Intermediate/Advanced,,,Advanced Body-Sculpting Phase,,,Week WEEK 1,,,Advanced Body-Sculpting Phase - Week WEEK 1 - Monday (light lower and abs),Monday (light lower and abs),,Cable single-arm standing low row,2 or 3,,15-25,15,25,,,,,,"1, 1, 0",,,
Strong & Sculpted,Brad Schoenfeld,A strength and hypertrophy program by Brad Schoenfeld.,4 weeks,Intermediate/Advanced,,,Advanced Body-Sculpting Phase,,,Week WEEK 1,,,Advanced Body-Sculpting Phase - Week WEEK 1 - Monday (light lower and abs),Monday (light lower and abs),,Dumbbell upright row,2 or 3,,15-25,15,25,,,,,,"1, 1, 0",,,
Strong & Sculpted,Brad Schoenfeld,A strength and hypertrophy program by Brad Schoenfeld.,4 weeks,Intermediate/Advanced,,,Advanced Body-Sculpting Phase,,,Week WEEK 1,,,Advanced Body-Sculpting Phase - Week WEEK 1 - Monday (light lower and abs),Monday (light lower and abs),,Cable reverse fly,2 or 3,,15-25,15,25,,,,,,"1, 1, 0",,,
Strong & Sculpted,Brad Schoenfeld,A strength and hypertrophy program by Brad Schoenfeld.,4 weeks,Intermediate/Advanced,,,Advanced Body-Sculpting Phase,,,Week WEEK 1,,,Advanced Body-Sculpting Phase - Week WEEK 1 - Monday (light lower and abs),Monday (light lower and abs),,Cable curl,2 or 3,,15-25,15,25,,,,,,"1, 1, 0",,,
Strong & Sculpted,Brad Schoenfeld,A strength and hypertrophy program by Brad Schoenfeld.,4 weeks,Intermediate/Advanced,,,Advanced Body-Sculpting Phase,,,Week WEEK 1,,,Advanced Body-Sculpting Phase - Week WEEK 1 - Monday (light lower and abs),Monday (light lower and abs),,Barbell reverse curl,2 or 3,,15-25,15,25,,,,,,"1, 1, 0",,,
Strong & Sculpted,Brad Schoenfeld,A strength and hypertrophy program by Brad Schoenfeld.,4 weeks,Intermediate/Advanced,,,Advanced Body-Sculpting Phase,,,Week WEEK 1,,,Advanced Body-Sculpting Phase - Week WEEK 1 - Monday (light lower and abs),Monday (light lower and abs),,Dumbbell overhead triceps extension,2 or 3,,15-25,15,25,,,,,,"1, 1, 0",,,
Strong & Sculpted,Brad Schoenfeld,A strength and hypertrophy program by Brad Schoenfeld.,4 weeks,Intermediate/Advanced,,,Advanced Body-Sculpting Phase,,,Week WEEK 1,,,Advanced Body-Sculpting Phase - Week WEEK 1 - Monday (light lower and abs),Monday (light lower and abs),,Skull crusher,2 or 3,,15-25,15,25,,,,,,"1, 1, 0",,,
Strong & Sculpted,Brad Schoenfeld,A strength and hypertrophy program by Brad Schoenfeld.,4 weeks,Intermediate/Advanced,,,Advanced Body-Sculpting Phase,,,Week WEEK 2,,,Advanced Body-Sculpting Phase - Week WEEK 2 - Monday (heavy lower),Monday (heavy lower),,Goblet squat,5 or 6,,3-5,3,5,,,,,,"1, 1, 0",,,
Strong & Sculpted,Brad Schoenfeld,A strength and hypertrophy program by Brad Schoenfeld.,4 weeks,Intermediate/Advanced,,,Advanced Body-Sculpting Phase,,,Week WEEK 2,,,Advanced Body-Sculpting Phase - Week WEEK 2 - Monday (heavy lower),Monday (heavy lower),,Deadlift,5 or 6,,3-5,3,5,,,,,,"1, 1, 0",,,
Strong & Sculpted,Brad Schoenfeld,A strength and hypertrophy program by Brad Schoenfeld.,4 weeks,Intermediate/Advanced,,,Advanced Body-Sculpting Phase,,,Week WEEK 2,,,Advanced Body-Sculpting Phase - Week WEEK 2 - Monday (heavy lower),Monday (heavy lower),,Leg press,5 or 6,,3-5,3,5,,,,,,"1, 1, 0",,,
Strong & Sculpted,Brad Schoenfeld,A strength and hypertrophy program by Brad Schoenfeld.,4 weeks,Intermediate/Advanced,,,Advanced Body-Sculpting Phase,,,Week WEEK 2,,,Advanced Body-Sculpting Phase - Week WEEK 2 - Monday (heavy lower),Monday (heavy lower),,Barbell glute bridge,4 or 5,,3-5,3,5,,,,,,"1, 1, 0",,,
Strong & Sculpted,Brad Schoenfeld,A strength and hypertrophy program by Brad Schoenfeld.,4 weeks,Intermediate/Advanced,,,Advanced Body-Sculpting Phase,,,Week WEEK 2,,,Advanced Body-Sculpting Phase - Week WEEK 2 - Monday (heavy lower),Monday (heavy lower),,Dumbbell stiff-leg deadlift,4 or 5,,3-5,3,5,,,,,,"1, 1, 0",,,
Strong & Sculpted,Brad Schoenfeld,A strength and hypertrophy program by Brad Schoenfeld.,4 weeks,Intermediate/Advanced,,,Advanced Body-Sculpting Phase,,,Week WEEK 2,,,Advanced Body-Sculpting Phase - Week WEEK 2 - Tuesday (heavy upper),Tuesday (heavy upper),,Barbell chest press,5 or 6,,3-5,3,5,,,,,,"1, 1, 0",,,
Strong & Sculpted,Brad Schoenfeld,A strength and hypertrophy program by Brad Schoenfeld.,4 weeks,Intermediate/Advanced,,,Advanced Body-Sculpting Phase,,,Week WEEK 2,,,Advanced Body-Sculpting Phase - Week WEEK 2 - Tuesday (heavy upper),Tuesday (heavy upper),,Pull-up,5 or 6,,3-5,3,5,,,,,,"1, 1, 0",,,
Strong & Sculpted,Brad Schoenfeld,A strength and hypertrophy program by Brad Schoenfeld.,4 weeks,Intermediate/Advanced,,,Advanced Body-Sculpting Phase,,,Week WEEK 2,,,Advanced Body-Sculpting Phase - Week WEEK 2 - Tuesday (heavy upper),Tuesday (heavy upper),,Machine shoulder press,5 or 6,,3-5,3,5,,,,,,"1, 1, 0",,,
Strong & Sculpted,Brad Schoenfeld,A strength and hypertrophy program by Brad Schoenfeld.,4 weeks,Intermediate/Advanced,,,Advanced Body-Sculpting Phase,,,Week WEEK 2,,,Advanced Body-Sculpting Phase - Week WEEK 2 - Tuesday (heavy upper),Tuesday (heavy upper),,Barbell reverse bent row,5 or 6,,3-5,3,5,,,,,,"1, 1, 0",,,
Strong & Sculpted,Brad Schoenfeld,A strength and hypertrophy program by Brad Schoenfeld.,4 weeks,Intermediate/Advanced,,,Advanced Body-Sculpting Phase,,,Week WEEK 2,,,Advanced Body-Sculpting Phase - Week WEEK 2 - Thursday (moderate lower and abs),Thursday (moderate lower and abs),,Barbell front squat,3 or 4,,8-12,8,12,,,,,,"1, 1, 0",,,
Strong & Sculpted,Brad Schoenfeld,A strength and hypertrophy program by Brad Schoenfeld.,4 weeks,Intermediate/Advanced,,,Advanced Body-Sculpting Phase,,,Week WEEK 2,,,Advanced Body-Sculpting Phase - Week WEEK 2 - Thursday (moderate lower and abs),Thursday (moderate lower and abs),,Bulgarian split squat,3 or 4,,8-12,8,12,,,,,,"1, 1, 0",,,
Strong & Sculpted,Brad Schoenfeld,A strength and hypertrophy program by Brad Schoenfeld.,4 weeks,Intermediate/Advanced,,,Advanced Body-Sculpting Phase,,,Week WEEK 2,,,Advanced Body-Sculpting Phase - Week WEEK 2 - Thursday (moderate lower and abs),Thursday (moderate lower and abs),,Barbell hip thrust,3 or 4,,8-12,8,12,,,,,,"1, 1, 0",,,
Strong & Sculpted,Brad Schoenfeld,A strength and hypertrophy program by Brad Schoenfeld.,4 weeks,Intermediate/Advanced,,,Advanced Body-Sculpting Phase,,,Week WEEK 2,,,Advanced Body-Sculpting Phase - Week WEEK 2 - Thursday (moderate lower and abs),Thursday (moderate lower and abs),,Hyperextension,3 or 4,,8-12,8,12,,,,,,"1, 1, 0",,,
Strong & Sculpted,Brad Schoenfeld,A strength and hypertrophy program by Brad Schoenfeld.,4 weeks,Intermediate/Advanced,,,Advanced Body-Sculpting Phase,,,Week WEEK 2,,,Advanced Body-Sculpting Phase - Week WEEK 2 - Thursday (moderate lower and abs),Thursday (moderate lower and abs),,Lying leg curl,2 or 3,,8-12,8,12,,,,,,"1, 1, 0",,,
Strong & Sculpted,Brad Schoenfeld,A strength and hypertrophy program by Brad Schoenfeld.,4 weeks,Intermediate/Advanced,,,Advanced Body-Sculpting Phase,,,Week WEEK 2,,,Advanced Body-Sculpting Phase - Week WEEK 2 - Thursday (moderate lower and abs),Thursday (moderate lower and abs),,Machine standing calf raise,2 or 3,,8-12,8,12,,,,,,"1, 1, 0",,,
Strong & Sculpted,Brad Schoenfeld,A strength and hypertrophy program by Brad Schoenfeld.,4 weeks,Intermediate/Advanced,,,Advanced Body-Sculpting Phase,,,Week WEEK 2,,,Advanced Body-Sculpting Phase - Week WEEK 2 - Thursday (moderate lower and abs),Thursday (moderate lower and abs),,Barbell kneeling rollout,2 or 3,,8-12,8,12,,,,,,"1, 1, 0",,,
Strong & Sculpted,Brad Schoenfeld,A strength and hypertrophy program by Brad Schoenfeld.,4 weeks,Intermediate/Advanced,,,Advanced Body-Sculpting Phase,,,Week WEEK 2,,,Advanced Body-Sculpting Phase - Week WEEK 2 - Thursday (moderate lower and abs),Thursday (moderate lower and abs),,Cable side bend,2 or 3,,8-12,8,12,,,,,,"1, 1, 0",,,
Strong & Sculpted,Brad Schoenfeld,A strength and hypertrophy program by Brad Schoenfeld.,4 weeks,Intermediate/Advanced,,,Advanced Body-Sculpting Phase,,,Week WEEK 2,,,Advanced Body-Sculpting Phase - Week WEEK 2 - Friday (moderate upper),Friday (moderate upper),,Machine incline press,3 or 4,,8-12,8,12,,,,,,"1, 1, 0",,,
Strong & Sculpted,Brad Schoenfeld,A strength and hypertrophy program by Brad Schoenfeld.,4 weeks,Intermediate/Advanced,,,Advanced Body-Sculpting Phase,,,Week WEEK 2,,,Advanced Body-Sculpting Phase - Week WEEK 2 - Friday (moderate upper),Friday (moderate upper),,Flat dumbbell fly,3 or 4,,8-12,8,12,,,,,,"1, 1, 0",,,
Strong & Sculpted,Brad Schoenfeld,A strength and hypertrophy program by Brad Schoenfeld.,4 weeks,Intermediate/Advanced,,,Advanced Body-Sculpting Phase,,,Week WEEK 2,,,Advanced Body-Sculpting Phase - Week WEEK 2 - Friday (moderate upper),Friday (moderate upper),,Lat pull-down,3 or 4,,8-12,8,12,,,,,,"1, 1, 0",,,
Strong & Sculpted,Brad Schoenfeld,A strength and hypertrophy program by Brad Schoenfeld.,4 weeks,Intermediate/Advanced,,,Advanced Body-Sculpting Phase,,,Week WEEK 2,,,Advanced Body-Sculpting Phase - Week WEEK 2 - Friday (moderate upper),Friday (moderate upper),,Cable wide-grip seated row,3 or 4,,8-12,8,12,,,,,,"1, 1, 0",,,
Strong & Sculpted,Brad Schoenfeld,A strength and hypertrophy program by Brad Schoenfeld.,4 weeks,Intermediate/Advanced,,,Advanced Body-Sculpting Phase,,,Week WEEK 2,,,Advanced Body-Sculpting Phase - Week WEEK 2 - Friday (moderate upper),Friday (moderate upper),,Dumbbell shoulder press,3 or 4,,8-12,8,12,,,,,,"1, 1, 0",,,
Strong & Sculpted,Brad Schoenfeld,A strength and hypertrophy program by Brad Schoenfeld.,4 weeks,Intermediate/Advanced,,,Advanced Body-Sculpting Phase,,,Week WEEK 2,,,Advanced Body-Sculpting Phase - Week WEEK 2 - Friday (moderate upper),Friday (moderate upper),,Cable lateral raise,3 or 4,,8-12,8,12,,,,,,"1, 1, 0",,,
Strong & Sculpted,Brad Schoenfeld,A strength and hypertrophy program by Brad Schoenfeld.,4 weeks,Intermediate/Advanced,,,Advanced Body-Sculpting Phase,,,Week WEEK 2,,,Advanced Body-Sculpting Phase - Week WEEK 2 - Friday (moderate upper),Friday (moderate upper),,Barbell drag curl,2 or 3,,8-12,8,12,,,,,,"1, 1, 0",,,
Strong & Sculpted,Brad Schoenfeld,A strength and hypertrophy program by Brad Schoenfeld.,4 weeks,Intermediate/Advanced,,,Advanced Body-Sculpting Phase,,,Week WEEK 2,,,Advanced Body-Sculpting Phase - Week WEEK 2 - Friday (moderate upper),Friday (moderate upper),,Dumbbell prone incline curl,2 or 3,,8-12,8,12,,,,,,"1, 1, 0",,,
Strong & Sculpted,Brad Schoenfeld,A strength and hypertrophy program by Brad Schoenfeld.,4 weeks,Intermediate/Advanced,,,Advanced Body-Sculpting Phase,,,Week WEEK 2,,,Advanced Body-Sculpting Phase - Week WEEK 2 - Friday (moderate upper),Friday (moderate upper),,Machine overhead triceps extension,2 or 3,,8-12,8,12,,,,,,"1, 1, 0",,,
Strong & Sculpted,Brad Schoenfeld,A strength and hypertrophy program by Brad Schoenfeld.,4 weeks,Intermediate/Advanced,,,Advanced Body-Sculpting Phase,,,Week WEEK 2,,,Advanced Body-Sculpting Phase - Week WEEK 2 - Friday (moderate upper),Friday (moderate upper),,Triceps dip,2 or 3,,8-12,8,12,,,,,,"1, 1, 0",,,
