Program Name,Program Arthur,Program Description,Program Length,Program Level,Program Equipment,Days Per Week,Mesocycle Name,Mesocycle Description,Mesocycle Order,Microcycle Name,Microcycle Description,Microcycle Order,Workout Name,Workout Day,Workout Notes,Superset,Exercise Name,Exercise Note,Sets,Set Type,Target Repetitions,Target Min Repetitions,Target Max Repetitions,Target Weight (lbs),Target Weight (kg),Weight Increment (lbs),Weight Increment (kg),Target RPE,Target RIR,Percentage of 1RM,Youtube Video Links,Advanced Exercise Sets
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Back - High Frequency,,2,Microcycle Week 8,Training for Week 8,8,Wednesday - Calves,Wednesday,,,Seated raises,"Supramax pump, Pause and squeeze at the top for 8 seconds, long painful sets.",4,,"15, 15, 15, 15",15,15,,,,,10,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Back - High Frequency,,2,Microcycle Week 8,Training for Week 8,8,Thursday - Back,Thursday,,,Cable rows w/ single pulleys,"Activate and pump, Normal neutral grip.",4,,"10, 10, 10, 10",10,10,,,,,9,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Back - High Frequency,,2,Microcycle Week 8,Training for Week 8,8,Thursday - Back,Thursday,,,Wide grip behind the back pulldowns,"Train muscle with a stretch emphasis, Pull to back of head only.",4,,"10, 10, 10, 10",10,10,,,,,9,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Back - High Frequency,,2,Microcycle Week 8,Training for Week 8,8,Thursday - Back,Thursday,,,Rack pulls,"Supramax pump, 6 sets of 5 reps. Pull from knee height.",6,,"5, 5, 5, 5, 5, 5",5,5,,,,,7,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Back - High Frequency,,2,Microcycle Week 8,Training for Week 8,8,Thursday - Calves,Thursday,,,Standing calve raises,"Stretch and pump, 1 set of 100 reps, stop as needed, but no more than 10s rest.",1,,100,100,100,,,,,12,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Back - High Frequency,,2,Microcycle Week 8,Training for Week 8,8,Thursday - Abs,Thursday,,,Decline bench leg raise,Activation and pump.,3,,"to failure, to failure, to failure",,,,,,,9,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Back - High Frequency,,2,Microcycle Week 8,Training for Week 8,8,Friday - Legs,Friday,,,Seated leg curls,"Activation and start pump, Pump out reps fast and hard.",3,,"25, 25, 25",25,25,,,,,9,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Back - High Frequency,,2,Microcycle Week 8,Training for Week 8,8,Friday - Legs,Friday,,,Leg press,"Supramax pump, Feet in strongest position, 2 sets at top weight.",4,,"10, 10, 10, 10",10,10,,,,,8,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Back - High Frequency,,2,Microcycle Week 8,Training for Week 8,8,Friday - Legs,Friday,,,Hack squat 1.5's (superset),"Supramax pump, Supersetted with Short Step Walking Lunges. 8 total sets.",4,Superset,"8, 8, 8, 8",8,8,,,,,9,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Back - High Frequency,,2,Microcycle Week 8,Training for Week 8,8,Friday - Legs,Friday,,,Short Step Walking lunges (superset),"Supramax pump, Supersetted with Hack squat 1.5's. 8 total sets.",4,Superset,"10 steps/leg, 10 steps/leg, 10 steps/leg, 10 steps/leg",10,10,,,,,9,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Back - High Frequency,,2,Microcycle Week 8,Training for Week 8,8,Friday - Abs,Friday,,Superset,Ab combination #4,"A leg raise, rope crunch, and incline sit-up combo. 3 rounds.",9,,"N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A",,,,,,,10,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Back - High Frequency,,2,Microcycle Week 8,Training for Week 8,8,Saturday - Back,Saturday,,,Chins,"Activation and start pump, Use assist machine if needed, add weight if too easy.",4,,"10, 10, 10, 10",10,10,,,,,9,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Back - High Frequency,,2,Microcycle Week 8,Training for Week 8,8,Saturday - Back,Saturday,,,Dumbell pullovers,"Train muscle with a stretch emphasis, Stretch the lats out.",4,,"10, 10, 10, 10",10,10,,,,,8,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Back - High Frequency,,2,Microcycle Week 8,Training for Week 8,8,Saturday - Back,Saturday,,,Smith barbell rows,"Supramax pump, Rest pause style, drive elbows up hard.",4,,"10, 10, 10, 10",10,10,,,,,9,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Back - High Frequency,,2,Microcycle Week 8,Training for Week 8,8,Saturday - Biceps,Saturday,,,Reverse ez bar curls,"Supramax pump, Crush forearms.",4,,"15, 15, 15, 15",15,15,,,,,9,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Back - High Frequency,,2,Microcycle Week 8,Training for Week 8,8,Saturday - Biceps,Saturday,,,Barbell curl 1.5's,"Supramax pump, Lower all the way, up halfway, down, up all the way. That's 1 rep.",4,,"10, 10, 10, 10",10,10,,,,,10,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Back - High Frequency,,2,Microcycle Week 8,Training for Week 8,8,Saturday - Calves,Saturday,,,Calf program #1,Supramax pump,4,,"10 full, 10 half, 10 sec stretch, 10 full, 10 half, 10 sec stretch, 10 full, 10 half, 10 sec stretch, 10 full, 10 half, 10 sec stretch",,,,,,,10,,,https://www.youtube.com/watch?v=Qhdlw51Xjsc&index=68&list=PLD5A37C01FC6D4C0D,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Back - High Frequency,,2,Microcycle Week 9,Training for Week 9,9,Monday - Back,Monday,,,Dumbbell rows,"Activation and start pump, 3 sets of 10, set 4 is a drop set (10, 8, 8).",4,Drop Set,"10, 10, 10, 10",10,10,,,,,9,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Back - High Frequency,,2,Microcycle Week 9,Training for Week 9,9,Monday - Back,Monday,,,Wide grip pulldowns,"Supramax pump, Stretch on all reps.",4,,"8, 8, 8, 8",8,8,,,,,9,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Back - High Frequency,,2,Microcycle Week 9,Training for Week 9,9,Monday - Back,Monday,,,Cable low rows,"Supramax pump, 10th rep should be the last one you can get with perfect form.",4,,"10, 10, 10, 10",10,10,,,,,9,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Back - High Frequency,,2,Microcycle Week 9,Training for Week 9,9,Monday - Back,Monday,,,Hyperextensions,"Supramax pump, Use a band.",3,,"10, 10, 10",10,10,,,,,9,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Back - High Frequency,,2,Microcycle Week 9,Training for Week 9,9,Monday - Abs,Monday,,Superset,Ab combination #1,A hanging leg raise and incline sit up combo. 4 rounds.,8,,"N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A",,,,,,,8,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Back - High Frequency,,2,Microcycle Week 9,Training for Week 9,9,Monday - Calves,Monday,,,Calf program #1,Supramax pump,4,,"10 full, 10 half, 10 sec stretch, 10 full, 10 half, 10 sec stretch, 10 full, 10 half, 10 sec stretch, 10 full, 10 half, 10 sec stretch",,,,,,,10,,,https://www.youtube.com/watch?v=Qhdlw51Xjsc&index=68&list=PLD5A37C01FC6D4C0D,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Back - High Frequency,,2,Microcycle Week 9,Training for Week 9,9,Tuesday - Chest,Tuesday,,,Machine press,"Activation and start pump, 8th rep should be very hard, but doable.",4,,"8, 8, 8, 8",8,8,,,,,9,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Back - High Frequency,,2,Microcycle Week 9,Training for Week 9,9,Tuesday - Chest,Tuesday,,,Smith incline barbell press,"Supramax pump, Pyramid sets increasing weight.",4,Pyramid,"20, 15, 10, 6",6,20,,,,,9,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Back - High Frequency,,2,Microcycle Week 9,Training for Week 9,9,Tuesday - Chest,Tuesday,,,Machine flyes,"Train muscle with stretch emphasis, Do 10 over and backs with a rope/band between sets.",4,,"10, 10, 10, 10",10,10,,,,,9,,,https://www.youtube.com/watch?v=vI5Fy-jIVH0&list=PL2F8A4BD406176C34&index=19,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Back - High Frequency,,2,Microcycle Week 9,Training for Week 9,9,Tuesday - Triceps,Tuesday,,,Rope pushdowns,"Supramax pump, Continuous tension, heavy, not locking out all the way.",4,,"10, 10, 10, 10",10,10,,,,,9,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Back - High Frequency,,2,Microcycle Week 9,Training for Week 9,9,Tuesday - Triceps,Tuesday,,,Tricep extensions,"Supramax pump, Single handle variation.",4,,"15, 15, 15, 15",15,15,,,,,9,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Back - High Frequency,,2,Microcycle Week 9,Training for Week 9,9,Tuesday - Abs,Tuesday,,Superset,Ab combination #2,A hanging leg raise and a rope crunch combo. 4 rounds.,8,,"N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A",,,,,,,9,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Back - High Frequency,,2,Microcycle Week 9,Training for Week 9,9,Tuesday - Calves,Tuesday,,,Calve program #4,"Supramax pump, 10 reps, 10s top hold, repeat 2 more times.",4,,"10, 10, 10, 10",10,10,,,,,10,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Back - High Frequency,,2,Microcycle Week 9,Training for Week 9,9,Wednesday - Shoulders,Wednesday,,,Machine rear laterals,"Activation and pump, Hold and flex for a second.",4,,"15, 15, 15, 15",15,15,,,,,9,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Back - High Frequency,,2,Microcycle Week 9,Training for Week 9,9,Wednesday - Shoulders,Wednesday,,,Ultra-wide overhead presses,"Activation and pump, Do not go heavy.",4,,"10, 10, 10, 10",10,10,,,,,9,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Back - High Frequency,,2,Microcycle Week 9,Training for Week 9,9,Wednesday - Shoulders,Wednesday,,,Dumbbell side laterals,"Activation and pump, Go to a complete numb feeling in shoulders.",4,,"20, 20, 20, 20",20,20,,,,,9,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Back - High Frequency,,2,Microcycle Week 9,Training for Week 9,9,Wednesday - Shoulders,Wednesday,,,Barbell front raises,"Activation and pump, Simple, controlled sets.",4,,"10, 10, 10, 10",10,10,,,,,9,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Back - High Frequency,,2,Microcycle Week 9,Training for Week 9,9,Wednesday - Abs,Wednesday,,Superset,Ab combination #3,A rope crunch and a pulldown crunch combo. 4 rounds.,8,,"N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A",,,,,,,9,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Back - High Frequency,,2,Microcycle Week 9,Training for Week 9,9,Wednesday - Calves,Wednesday,,,Seated raises,"Supramax pump, Pause and squeeze at the top for 8 seconds, long painful sets.",4,,"15, 15, 15, 15",15,15,,,,,10,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Back - High Frequency,,2,Microcycle Week 9,Training for Week 9,9,Thursday - Back,Thursday,,,One arm barbell rows,"Activate and pump, Do some grinders here.",4,,"8, 8, 8, 8",8,8,,,,,9,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Back - High Frequency,,2,Microcycle Week 9,Training for Week 9,9,Thursday - Back,Thursday,,,Chins,"Supramax pump, Use assist machine with neutral grip.",4,,"10, 10, 10, 10",10,10,,,,,9,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Back - High Frequency,,2,Microcycle Week 9,Training for Week 9,9,Thursday - Back,Thursday,,,Rack pulls,"Supramax pump, 6 sets of 4 reps. Pull from a higher pin height than last week.",6,,"4, 4, 4, 4, 4, 4",4,4,,,,,8,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Back - High Frequency,,2,Microcycle Week 9,Training for Week 9,9,Thursday - Calves,Thursday,,,Standing calf raises,"Stretch and pump, 1 set of 100 reps, stop as needed, but no more than 10s rest.",1,,100,100,100,,,,,12,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Back - High Frequency,,2,Microcycle Week 9,Training for Week 9,9,Thursday - Abs,Thursday,,,Decline bench leg raise,Activation and pump.,3,,"to failure, to failure, to failure",,,,,,,9,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Back - High Frequency,,2,Microcycle Week 9,Training for Week 9,9,Friday - Legs,Friday,,,Lying leg curls,"Activation and start pump, Constant tension, 20s isohold at the end of each set.",4,,"15, 15, 15, 15",15,15,,,,,11,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Back - High Frequency,,2,Microcycle Week 9,Training for Week 9,9,Friday - Legs,Friday,,,Abductor machine,"Supramax pump, Leave a few reps in the tank.",4,,"10, 10, 10, 10",10,10,,,,,8,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Back - High Frequency,,2,Microcycle Week 9,Training for Week 9,9,Friday - Legs,Friday,,,Leg press,"Supramax pump, Work up to a tough 8 reps.",3,,"8, 8, 8",8,8,,,,,7,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Back - High Frequency,,2,Microcycle Week 9,Training for Week 9,9,Friday - Legs,Friday,,,Short Step Lunge drop set of death,"Supramax pump, Set 4 is 8 reps, 8s isohold, drop, repeat 3 more times.",4,Drop Set,"8, 8, 8, 8",8,8,,,,,7,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Back - High Frequency,,2,Microcycle Week 9,Training for Week 9,9,Friday - Legs,Friday,,,Leg extensions,"Supramax pump, Heavy, lockout and squeeze for a half second.",4,,"8, 8, 8, 8",8,8,,,,,10,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Back - High Frequency,,2,Microcycle Week 9,Training for Week 9,9,Friday - Abs,Friday,,Superset,Ab combination #4,"A leg raise, rope crunch, and incline sit-up combo. 3 rounds.",9,,"N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A",,,,,,,10,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Back - High Frequency,,2,Microcycle Week 9,Training for Week 9,9,Saturday - Back,Saturday,,,Chins,"Activation and start pump, Medium pronated grip.",6,,"10, 10, 10, 10, 10, 10",10,10,,,,,9,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Back - High Frequency,,2,Microcycle Week 9,Training for Week 9,9,Saturday - Back,Saturday,,,Deadlifts,"Complete exhaustion, Do singles for 10 minutes with a tough triple weight.",10,,"singles, singles, singles, singles, singles, singles, singles, singles, singles, singles",,,,,,,8,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Back - High Frequency,,2,Microcycle Week 9,Training for Week 9,9,Saturday - Biceps,Saturday,,,Preacher ez bar curls,"Supramax pump, Sit down.",4,,"10, 10, 10, 10",10,10,,,,,9,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Back - High Frequency,,2,Microcycle Week 9,Training for Week 9,9,Saturday - Biceps,Saturday,,,Seated hammer curls,"Supramax pump, Seated.",4,,"10, 10, 10, 10",10,10,,,,,9,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Back - High Frequency,,2,Microcycle Week 9,Training for Week 9,9,Saturday - Calves,Saturday,,,Calf program #1,Supramax pump,4,,"10 full, 10 half, 10 sec stretch, 10 full, 10 half, 10 sec stretch, 10 full, 10 half, 10 sec stretch, 10 full, 10 half, 10 sec stretch",,,,,,,10,,,https://www.youtube.com/watch?v=Qhdlw51Xjsc&index=68&list=PLD5A37C01FC6D4C0D,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Back - High Frequency,,2,Microcycle Week 10,Training for Week 10,10,Monday - Back,Monday,,,Meadows rows,"Activation and start pump, Work up to a tough 8.",4,,"8, 8, 8, 8",8,8,,,,,9,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Back - High Frequency,,2,Microcycle Week 10,Training for Week 10,10,Monday - Back,Monday,,,Chest supported row,"Supramax pump and forced stretch, Partner forces a hard stretch for 10 seconds on the last rep.",4,,"8, 8, 8, 8",8,8,,,,,10,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Back - High Frequency,,2,Microcycle Week 10,Training for Week 10,10,Monday - Back,Monday,,,Away facing lat pulldowns,"Supramax pump, Focus on contraction at the bottom.",4,,"10, 10, 10, 10",10,10,,,,,9,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Back - High Frequency,,2,Microcycle Week 10,Training for Week 10,10,Monday - Back,Monday,,,Hyperextensions,"Supramax pump, Use a band.",3,,"10, 10, 10",10,10,,,,,9,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Back - High Frequency,,2,Microcycle Week 10,Training for Week 10,10,Monday - Abs,Monday,,Superset,Ab combination #1,A hanging leg raise and incline sit up combo. 4 rounds.,8,,"N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A",,,,,,,8,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Back - High Frequency,,2,Microcycle Week 10,Training for Week 10,10,Monday - Calves,Monday,,,Calve program #1,Supramax pump,4,,"10 full, 10 half, 10 sec stretch, 10 full, 10 half, 10 sec stretch, 10 full, 10 half, 10 sec stretch, 10 full, 10 half, 10 sec stretch",,,,,,,10,,,https://www.youtube.com/watch?v=Qhdlw51Xjsc&index=68&list=PLD5A37C01FC6D4C0D,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Back - High Frequency,,2,Microcycle Week 10,Training for Week 10,10,Tuesday - Chest,Tuesday,,,Neutral grip incline dumbell press,"Activation and start pump, Open chest up at the bottom.",4,,"8, 8, 8, 8",8,8,,,,,9,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Back - High Frequency,,2,Microcycle Week 10,Training for Week 10,10,Tuesday - Chest,Tuesday,,,Smith incline barbell press,"Supramax pump, Sets of 12, 10, 8, and 6, increasing weight. Steeper incline.",4,Pyramid,"12, 10, 8, 6",6,12,,,,,9,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Back - High Frequency,,2,Microcycle Week 10,Training for Week 10,10,Tuesday - Chest,Tuesday,,,Incline pronated flyes,"Train muscle with stretch emphasis, Stretch everything good.",4,,"10, 10, 10, 10",10,10,,,,,9,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Back - High Frequency,,2,Microcycle Week 10,Training for Week 10,10,Tuesday - Triceps,Tuesday,,,Triceps extensions,"Supramax pump, Work the stretch.",4,,"12, 12, 12, 12",12,12,,,,,9,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Back - High Frequency,,2,Microcycle Week 10,Training for Week 10,10,Tuesday - Triceps,Tuesday,,,Dual triceps pushdowns,"Supramax pump, Use 2 ropes, get a nasty contraction.",4,,"12, 12, 12, 12",12,12,,,,,9,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Back - High Frequency,,2,Microcycle Week 10,Training for Week 10,10,Tuesday - Abs,Tuesday,,Superset,Ab combination #2,A hanging leg raise and a rope crunch combo. 4 rounds.,8,,"N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A",,,,,,,9,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Back - High Frequency,,2,Microcycle Week 10,Training for Week 10,10,Tuesday - Calves,Tuesday,,,Calf program #4,"Supramax pump, 10 reps, 10s top hold, repeat 2 more times.",4,,"10, 10, 10, 10",10,10,,,,,10,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Back - High Frequency,,2,Microcycle Week 10,Training for Week 10,10,Wednesday - Shoulders,Wednesday,,,Dumbbell bent over rear laterals,"Supramax pump, Simple, controlled sets.",4,,"15, 15, 15, 15",15,15,,,,,9,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Back - High Frequency,,2,Microcycle Week 10,Training for Week 10,10,Wednesday - Shoulders,Wednesday,,,Dumbbell side lateral partials,"Supramax pump, Heavy partials, only 4-5 inches up.",4,,"25, 25, 25, 25",25,25,,,,,9,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Back - High Frequency,,2,Microcycle Week 10,Training for Week 10,10,Wednesday - Shoulders,Wednesday,,,Barbell front raises,"Supramax pump, Simple, controlled sets.",4,,"10, 10, 10, 10",10,10,,,,,9,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Back - High Frequency,,2,Microcycle Week 10,Training for Week 10,10,Wednesday - Abs,Wednesday,,Superset,Ab combination #3,A rope crunch and a pulldown crunch combo. 4 rounds.,8,,"N/A, N/A, N/A, N/A, N/A, N/A, N/A, N/A",,,,,,,9,,,,
Omega Sentinel,John Meadows,An advanced 14-week bodybuilding and hypertrophy program.,14 Weeks,Advanced,"Dumbbells, Barbell, Machines, Bands",6,Back - High Frequency,,2,Microcycle Week 10,Training for Week 10,10,Wednesday - Calves,Wednesday,,,Seated raises,"Supramax pump, Pause and squeeze at the top for 8 seconds, long painful sets.",4,,"15, 15, 15, 15",15,15,,,,,10,,,,
